dataset,dialect_code,prob,dialectness,score,macro_score,acc,macro_prob,SpBLEU_corpus_score,ChrF_corpus_score,estimator,status,progress,num_finish_reason_MAX_TOKENS,num_samples,num_skipped,num_from_cache,line_acc,en_word%,out_of_range_word%,has_word_codeswitch,has_line_codeswitch,line_prob,line_macro_prob,line_dialectness,prob/90%_ci_low,prob/90%_ci_high,dialectness/90%_ci_low,dialectness/90%_ci_high,score/90%_ci_low,score/90%_ci_high,macro_score/90%_ci_low,macro_score/90%_ci_high,insufficient_tokens,line_pass_rate,word_pass_rate,best_guess_dialect,best_guess_prob,errors,task_duration,lid_acc,num_finish_reason_COMPLETE,response_spBLEU,response_chrF,dialectid_score,dialectid_prob,response_spBLEU/90%_ci_low,response_spBLEU/90%_ci_high,response_chrF/90%_ci_low,response_chrF/90%_ci_high,BLEU_corpus_score,dialectid_score/90%_ci_low,dialectid_score/90%_ci_high,num_finish_reason_stop,num_finish_reason_length,inference_price_usd
TWEET,mar,0.6142875842261128,0.10999857246875763,0.09335899701848584,0.10470050860077178,,0.6827251294563758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
TWEET,pse,0.3433890983005404,0.09869231504388154,0.04490577186671438,0.07181718356979439,,0.5007088491675676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
TWEET,sau,0.3314497585121717,0.07455961469560862,0.034782932579127894,0.06664378795886403,,0.817811388028058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
TWEET,sdn,0.41460002852079925,0.11426937077194452,0.07937973310172354,0.08566703302480022,,0.4630956380412681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
TWEET,syr,0.3810204652772518,0.1690979543235153,0.08607284976924472,0.1394229692850984,,0.5699616422715189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
BTEC,dza,,0.0,,0.0,,0.0,0.39155958065858976,0.564711311275339,OpenAIAPI:gpt-4o-2024-08-06,success,100.0%,,200,0,200,,,,,,,,,,,,,,,,,,,,,,{},0.4659769544377923,,,38.106249419498724,56.71581571489177,0.0,0.0,34.91318668579499,41.52961593371739,53.968519330079324,59.498083543998995,0.3652106156777481,,,200,,
BTEC,dza,,0.0,,0.0,,0.0,0.19514886696675654,0.39532934512872336,OpenAIAPI:gpt-4o-2024-05-13,success,100.0%,,200,0,5,,,,,,,,,,,,,,,,,,,,,,{},10.222447203006595,,,18.58410890261383,39.69415003798006,0.0,0.0,16.47021549199118,21.035168754356576,37.184322505912384,42.30672038892327,0.1418749860715679,,,200,,0.07879
BTEC,egy,,0.0,,0.0,,0.0,0.4540320675816868,0.6230079795804742,OpenAIAPI:gpt-4o-2024-08-06,success,100.0%,,200,0,200,,,,,,,,,,,,,,,,,,,,,,{},0.45350465178489685,,,43.113241188998146,61.473425799010045,0.0,0.0,39.79891778847091,46.701841627024024,58.85482937184406,64.20429735922247,0.4315919183349957,,,200,,
BTEC,egy,,0.0,,0.0,,0.0,0.23077263564962172,0.4335550316721446,OpenAIAPI:gpt-4o-2024-05-13,success,100.0%,,200,0,5,,,,,,,,,,,,,,,,,,,,,,{},11.501557545998367,,,22.329123302579255,44.611075782257565,0.0,0.0,19.984663524543983,24.968784825216375,42.014969378751175,47.37814179829921,0.1655979255172778,,,200,,0.07840499999999997
BTEC,dza,,0.5266932940392871,,0.4379763737702045,,0.7034458381776131,0.23712218466427462,0.38299791290405155,OpenAIAPI:gpt-4o-2024-08-06,success,100.0%,,200,0,105,,,,,,,,,,,,,,,,,,,,,,{},12.781026587821543,,,24.015466134089337,39.02086026176938,0.23236185488010563,0.3573972119281825,21.707858950501926,26.61883903322978,36.54811523581136,41.54518396421258,0.1351720981517376,0.19559413474426687,0.2710011093531733,200,,0.02175
BTEC,egy,,0.5770459604813368,,0.45947357711375575,,0.6457653526101058,0.29200362463959434,0.4485830834438254,OpenAIAPI:gpt-4o-2024-08-06,success,100.0%,,200,0,105,,,,,,,,,,,,,,,,,,,,,,{},11.761953877285123,,,27.938259352949288,45.04250495493148,0.4303017669186465,0.5561960794741025,25.319326502060314,30.903324072326093,42.48121908812622,47.78826125225698,0.16477018042236022,0.3855285963919024,0.4765216593296054,200,,0.02172
BTEC,sau,,0.3013492909824709,,0.22539241866266763,,0.7354709845074103,0.30157490993108016,0.45664008396738753,OpenAIAPI:gpt-4o-2024-08-06,success,100.0%,,200,0,101,,,,,,,,,,,,,,,,,,,,,,{},11.452144676819444,,,27.83463155733494,44.86141545568735,0.15389716606770565,0.32737929179507774,25.38272119934932,30.54610104654512,42.35277317988642,47.54214857798067,0.1697459573690933,0.12595456777864902,0.18590213359980773,200,,0.02206
BTEC,syr,,0.48354477949207647,,0.40306219958718564,,0.6275249880406045,0.3328307319276812,0.4781352377650075,OpenAIAPI:gpt-4o-2024-08-06,success,100.0%,,200,0,101,,,,,,,,,,,,,,,,,,,,,,{},13.796949698589742,,,32.61712749837778,47.73651886001248,0.16633648419710279,0.2402140595590754,29.771948015109277,35.708969549550815,45.23167257067377,50.47329931565705,0.19340788242037224,0.1399402512356158,0.19697929155617638,200,,0.021859999999999997
BTEC,dza,,0.5856724294196465,,0.5253273989920361,,0.8331738894081718,0.1842606234417372,0.3323151732601349,OpenAIAPI:gpt-4o-2024-05-13,success,100.0%,,200,0,5,,,,,,,,,,,,,,,,,,,,,,{},22.635599683009787,,,19.28236338624621,33.0941688382259,0.26797625790022667,0.4029174252474331,17.292625785246486,21.75516373982181,31.019591053764998,35.587773986989575,0.08294916966417462,0.23190581404550795,0.3079320213522454,200,,0.08330500000000002
BTEC,egy,,0.6452563804667443,,0.5351130554071301,,0.704022622761986,0.281389260079027,0.4379890516622663,OpenAIAPI:gpt-4o-2024-05-13,success,100.0%,,200,0,5,,,,,,,,,,,,,,,,,,,,,,{},22.17705786699662,,,27.348390545823868,44.34916018801177,0.5018145016713357,0.6394379354087869,24.602485278661536,30.537696010213967,41.66932229178874,47.20394307466703,0.15650350295004484,0.45783983367946846,0.5442016159107171,200,,0.080965
BTEC,sau,,0.46210058639291673,,0.3735480447504326,,0.7262334493296657,0.2600360607196016,0.4345919039295509,OpenAIAPI:gpt-4o-2024-05-13,success,100.0%,,200,0,5,,,,,,,,,,,,,,,,,,,,,,{},22.65169575199252,,,25.676095741259243,43.109368869573224,0.22314621182348182,0.42647459999774584,23.153610130764026,28.52861306900031,40.483376457318954,45.848792394200785,0.15596911770124516,0.1921715114543316,0.25820389305983327,200,,0.07901499999999999
BTEC,syr,,0.6467992359114578,,0.569008069813067,,0.8156982207219698,0.28096992363474155,0.43919923138079187,OpenAIAPI:gpt-4o-2024-05-13,success,100.0%,,200,0,5,,,,,,,,,,,,,,,,,,,,,,{},22.367499796004267,,,28.578002540799325,43.5061838015968,0.22434991922022443,0.31518873240958784,25.850832386788454,31.844079741361526,40.86622928365241,46.40311803796568,0.17637840918104383,0.19521049150245653,0.25508696716526036,200,,0.080125
BTEC,sau,,0.0,,0.0,,0.0,0.5407963574959728,0.6861184603109994,OpenAIAPI:gpt-4o-2024-08-06,success,100.0%,,200,0,200,,,,,,,,,,,,,,,,,,,,,,{},0.45411656331270933,,,51.56701108362182,67.52006867991555,0.0,0.0,48.13468835853006,54.985092271255,64.86511258527301,69.99951745377258,0.5294600192207837,,,200,,
BTEC,sau,,0.0,,0.0,,0.0,0.2485497728934066,0.4521378506558504,OpenAIAPI:gpt-4o-2024-05-13,success,100.0%,,200,0,5,,,,,,,,,,,,,,,,,,,,,,{},10.896296430990333,,,24.032996690658802,46.5448596186139,0.0,0.0,21.647801807647625,26.919684713310268,43.927056119304694,49.4458164368145,0.16470795639697816,,,200,,0.07675500000000003
BTEC,syr,,0.0,,0.0,,0.0,0.4958764035146493,0.6460660532092191,OpenAIAPI:gpt-4o-2024-08-06,success,100.0%,,200,0,200,,,,,,,,,,,,,,,,,,,,,,{},0.465846992097795,,,46.90851901033498,63.70269439480562,0.0,0.0,43.51691702611398,50.487601641179985,61.013704958525814,66.34150048039645,0.4648907216461176,,,200,,
BTEC,syr,,0.0,,0.0,,0.0,0.24888595114501444,0.4443215282738787,OpenAIAPI:gpt-4o-2024-05-13,success,100.0%,,200,0,5,,,,,,,,,,,,,,,,,,,,,,{},12.546224102989072,,,23.881247515704718,44.66986859986125,0.0,0.0,21.439617086956407,26.50390890605503,42.00088391867914,47.395857867220144,0.16918248303193104,,,200,,0.07740000000000002
FLORES,egy,,0.0,,0.0,,0.0,0.37752003550244884,0.5893256227885517,OpenAIAPI:gpt-4o-2024-05-13,success,100.0%,,200,0,0,,,,,,,,,,,,,,,,,,,,,,{},15.586452301999088,,,35.376071409713894,58.441361474767774,0.0,0.0,33.2846519767558,37.59220012491833,56.90443972532765,60.02853317528411,0.3305382697501933,,,200,,0.14988500000000007
FLORES,egy,,0.0,,0.0,,0.0,0.5139927449373956,0.6254533474349884,OpenAIAPI:gpt-4o-2024-05-13,success,100.0%,,200,0,0,,,,,,,,,,,,,,,,,,,,,,{},16.7024558869889,,,48.499780533662175,61.825374756141535,0.0,0.0,46.21439971993757,50.75542459625603,59.952801938553755,63.609920635307674,0.3790817404581397,,,200,,0.17462499999999992
FLORES,egy,,0.26388469576544593,,0.18117684138331552,,0.36682718286072485,0.3023690899748801,0.445005268803401,OpenAIAPI:gpt-4o-2024-05-13,success,100.0%,,200,0,0,,,,,,,,,,,,,,,,,,,,,,{},40.61069265799597,,,28.758598255323776,44.90995589520653,0.17279858901133077,0.3373017842968693,27.10258940806562,30.557402883931733,43.5206867232858,46.398610293773444,0.15565618991621347,0.14327100186700634,0.20565735608423394,200,,0.16129500000000005
FLORES,sau,,0.04453166263003368,,0.030050810544501285,,0.6051104021287756,0.3965843470537203,0.5311645895246987,OpenAIAPI:gpt-4o-2024-05-13,success,100.0%,,200,0,0,,,,,,,,,,,,,,,,,,,,,,{},34.5826400660153,,,38.943735075614555,53.56496459789812,0.017187821230332148,0.12509657090649853,36.8359753062082,41.05924459056,51.901896213114924,55.231140992433396,0.25935862184043396,0.010415124394523448,0.028295518724618492,200,,0.15871500000000002
FLORES,syr,,0.17694511316425632,,0.141982263593104,,0.39188165201470837,0.33660358872063,0.4872254822622894,OpenAIAPI:gpt-4o-2024-05-13,success,100.0%,,200,0,0,,,,,,,,,,,,,,,,,,,,,,{},35.0700917239883,,,31.663075349633882,48.61486265984111,0.06889096633369672,0.15270960332869435,30.012398923277043,33.39332358143058,47.240112375548954,49.99025762711961,0.1736465613964028,0.05028706894223457,0.09318864986041141,200,,0.16048500000000002
FLORES,egy,,0.4288502653653268,,0.31359154696777447,,0.6146406343102717,0.46567162654584265,0.5766390113265264,OpenAIAPI:gpt-4o-2024-05-13,success,100.0%,,200,0,0,,,,,,,,,,,,,,,,,,,,,,{},34.859496516000945,,,43.51743284313745,56.87167781876038,0.30542370640593425,0.587517700584649,41.56917735031704,45.472454042938054,55.312492187641205,58.43383755286429,0.29562483404389783,0.27261729787559785,0.34024074031819584,200,,0.17748000000000008
FLORES,sau,,0.23148133501119447,,0.18188816327094517,,0.7062292776776666,0.5389205142725519,0.636786200191235,OpenAIAPI:gpt-4o-2024-05-13,success,100.0%,,200,0,0,,,,,,,,,,,,,,,,,,,,,,{},33.50974877199042,,,51.68687485585396,62.77643609043832,0.09643761104097427,0.3054946066789853,49.20429398588487,54.148489821802336,60.83316208194947,64.67637335596159,0.40332499658229226,0.07972956406548605,0.11755209887707453,200,,0.17211
FLORES,syr,,0.3904834424078581,,0.34026200505135024,,0.7817199573297694,0.3646514183571457,0.5030451677234448,OpenAIAPI:gpt-4o-2024-05-13,success,100.0%,,200,0,0,,,,,,,,,,,,,,,,,,,,,,{},34.8154478110082,,,34.02674286578456,50.15094539160427,0.1724127111964713,0.3647061432283954,32.207988728483166,35.92644090377036,48.63784630380703,51.67197155508865,0.1980520151213998,0.14761109752111284,0.1991989686692986,200,,0.17601
FLORES,sau,,0.0,,0.0,,0.0,0.43928120610810223,0.6456189250330123,OpenAIAPI:gpt-4o-2024-05-13,success,100.0%,,200,0,0,,,,,,,,,,,,,,,,,,,,,,{},16.933730493008625,,,41.69578026391516,64.08620849160064,0.0,0.0,39.638401485532825,43.88097845118755,62.60625804127021,65.55835439347419,0.3998873340899716,,,200,,0.14871500000000015
FLORES,sau,,0.0,,0.0,,0.0,0.8660155906614486,0.9062920879467,OpenAIAPI:gpt-4o-2024-05-13,success,100.0%,,200,0,0,,,,,,,,,,,,,,,,,,,,,,{},18.35923096301849,,,85.06773303180587,90.47448619675455,0.0,0.0,83.34160835442634,86.66679366961961,89.30940657766392,91.53335438376475,0.8108327640577169,,,200,,0.1762899999999999
FLORES,syr,,0.0,,0.0,,0.0,0.42496881443875195,0.6294399560950376,OpenAIAPI:gpt-4o-2024-05-13,success,100.0%,,200,0,0,,,,,,,,,,,,,,,,,,,,,,{},15.250215378997382,,,40.097946290555235,62.76336230316665,0.0,0.0,38.102192581213124,42.1727048506052,61.31148901014553,64.21456842157488,0.3863362571762382,,,200,,0.14495500000000003
FLORES,syr,,0.0,,0.0,,0.0,0.41900489545200925,0.5488811550483712,OpenAIAPI:gpt-4o-2024-05-13,success,100.0%,,200,0,0,,,,,,,,,,,,,,,,,,,,,,{},19.240697603992885,,,40.282210302587444,54.70405591762836,0.0,0.0,38.26643902997138,42.3296810750245,53.03046125316572,56.36954069176528,0.2717133017019313,,,200,,0.16861500000000007
Cohere,dza,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cohere,egy,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cohere,kwt,3.46712815114344e-05,0.0001380241127929302,4.737618141309561e-07,4.718814862378234e-05,0.010101010101010102,0.0034533673591648387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cohere,mar,0.00017445056576921483,0.0014307717181215383,2.4710294635576498e-05,0.0003545245325572301,0.010101010101010102,0.0025028841701721905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cohere,pse,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cohere,sau,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cohere,sdn,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cohere,syr,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Okapi,dza,0.009681404829025268,0.00029526777565479277,0.00028586068690798604,0.0002922418582800315,0.01,0.00989751955261454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Okapi,egy,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Okapi,kwt,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Okapi,mar,3.105275332927704e-05,0.0032149583101272585,9.983330736829111e-06,4.395537495653218e-05,0.01,0.00013672144617885352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Okapi,pse,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Okapi,sau,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Okapi,sdn,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Okapi,syr,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShareGPT,dza,8.267855271697044e-05,0.0,0.0,0.0,0.01,0.0008869743952527642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShareGPT,egy,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShareGPT,kwt,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShareGPT,mar,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShareGPT,pse,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShareGPT,sau,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShareGPT,sdn,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShareGPT,syr,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTEC,dza,0.21160610911494587,0.5472587425448,0.1587831086134937,0.49284135563536574,0.77,0.6310041762517358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTEC,egy,0.5349940117262304,0.4925923371501267,0.40688926280363946,0.4190727096380759,0.72,0.552906166324683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTEC,mar,0.5568253279506462,0.5587993475515396,0.4418819496764631,0.47796514138025686,0.8,0.6132503635085595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTEC,pse,0.0852925103076268,0.38740449300967156,0.05018368633301078,0.24389729451931286,0.82,0.39502551986108303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTEC,sau,0.09278760834378773,0.21748459187336266,0.04784547443842528,0.13397790037025198,0.64,0.3472444574728433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTEC,sdn,0.17142105716571676,0.24267606045119464,0.0938628047884677,0.1665195725432361,0.6,0.3339141755481251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTEC,syr,0.19104610734939342,0.4368006799835712,0.14214059989149638,0.277802207125503,0.75,0.3771639107775991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLORES,egy,0.38495307370088994,0.2855559219047427,0.24883574068643852,0.25676403315269153,0.55,0.39702073179360015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLORES,mar,0.5786778502538801,0.4134890999272466,0.36407836729161014,0.38049803332745724,0.73,0.6205159743165132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLORES,pse,0.039916358503251106,0.10088565051555634,0.008910676898479913,0.06180107036203589,0.63,0.2299268930454855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLORES,sau,0.050192843807744796,0.049430845603346825,0.0021191034302999183,0.013849115830728786,0.49,0.2507376260343881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLORES,syr,0.0883373499182926,0.23732387485913933,0.03854169848316825,0.10938382083380098,0.72,0.25124460369246665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HABIBI,dza,0.200548316234985,0.5378314444003092,0.1449653171537044,0.44082809539459816,0.8275862068965517,0.6503565147829887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HABIBI,egy,0.35056670853868127,0.40940031765960155,0.27861054972045,0.29270951947377016,0.68,0.36849786521168426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HABIBI,kwt,0.017764264734287282,0.1504942864459008,0.011461212828959545,0.07534417543903682,0.63,0.30403662692566286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HABIBI,mar,0.45307852341793475,0.44855506193824113,0.2887713536925833,0.3331151779652328,0.84,0.5652010533709836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HABIBI,pse,0.03875914736776254,0.31740613139640445,0.02311125984549036,0.10457428653967443,0.7564102564102564,0.1897752133465987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HABIBI,sau,0.08194902227594866,0.24329726288095116,0.038527014258458,0.11696542571611562,0.69,0.3269531213797745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HABIBI,sdn,0.08413054594923104,0.266243809713952,0.03944126276291794,0.1457230509210527,0.8172043010752689,0.2822196662692154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HABIBI,syr,0.09107278928160667,0.43804234243929385,0.060077231210698516,0.16091052717826632,0.82,0.25213822204561437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWEET,dza,0.2641008156229509,0.47929631352424623,0.2172148648004076,0.4112757452277364,0.65,0.5126212596835102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWEET,egy,0.48344877659343183,0.48647165985777974,0.37448170095775296,0.37634735421873744,0.68,0.48682146272825777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWEET,kwt,0.09184098378784256,0.22922525653615594,0.052462062035761835,0.15482803147816987,0.72,0.4250453448351618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWEET,mar,0.5562241921818349,0.5019927341584116,0.3978283043881072,0.4451739138492175,0.78,0.6341640496450418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWEET,pse,0.23450412038713694,0.35919692119583485,0.1478402190736143,0.25600748349742214,0.8,0.43025975155833296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWEET,sau,0.22516766594664658,0.21636331476271153,0.12608170083006892,0.1770682243526066,0.61,0.4177453199654701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWEET,sdn,0.31355286122779946,0.31492847111076117,0.19651310256716725,0.23686845749352836,0.69,0.3993201476919057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWEET,syr,0.2533794315565319,0.40646003250032664,0.16460350048307568,0.27242151517260293,0.71,0.39500665587940603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cohere,dza,0.12396508976382044,0.04427054878136124,0.011512789462300188,0.029250976742750123,0.31313131313131315,0.20677847110706316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cohere,egy,0.13938120898209758,0.025473069587741235,0.010101265444487993,0.010211032681635477,0.43434343434343436,0.14219294450918418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cohere,kwt,0.054282648802259845,0.010492271226313379,0.0002015753338043391,0.0014775860782235218,0.35353535353535354,0.21174684448098302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cohere,mar,0.09121116559547984,0.04018274800042913,0.016522259887626137,0.01905905374475755,0.32323232323232326,0.1118460000954766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cohere,pse,0.1187160788224469,0.02008515242675338,0.003980216820025799,0.004656189619319547,0.3939393939393939,0.1450574367302423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cohere,sau,0.05837618584528265,0.010233203071461182,0.0016283417143602183,0.004344838844836252,0.30303030303030304,0.16565177389514643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cohere,sdn,0.12447736709792581,0.04256090536864117,0.018808574468537727,0.030883975501751038,0.3333333333333333,0.1620033347427685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cohere,syr,0.11144213283474491,0.030859588212662874,0.0034708217821925306,0.0053507910802382055,0.31313131313131315,0.13510121653653737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Okapi,dza,0.12937071413733064,0.03374663544818759,0.008418941044789026,0.016069549411770166,0.27,0.16673539829062065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Okapi,egy,0.11545960192161146,0.006150642512366176,0.005455215672437547,0.005479082389432848,0.27,0.11793404196563642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Okapi,kwt,0.10205775279551745,0.0014745732024312019,0.0009774052664435259,0.0013638898301981351,0.23,0.1950471582694445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Okapi,mar,0.11789888254133984,0.018532346887513994,0.009569987434575506,0.010269442157580178,0.32,0.1299658952766913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Okapi,pse,0.11453001600923017,0.0008038878068327903,0.000748453245210363,0.0007652181406624531,0.27,0.1266130249405978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Okapi,sau,0.06842186615336686,0.00034247566014528275,0.00022664595798865432,0.0003236583983372833,0.18,0.1355669521348318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Okapi,sdn,0.14749069714918733,0.011726501006633043,0.005749844187164097,0.006413218755073665,0.26,0.15533352677884976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Okapi,syr,0.11021360671846196,0.0026604290399700405,0.001067332082924235,0.0017255036575565756,0.24,0.1264797442383133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShareGPT,dza,0.05484556957700988,0.02604573529213667,0.004518703263813702,0.016874237892484465,0.23,0.10739576596781263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShareGPT,egy,0.13809487985039595,0.010085729882121086,0.008226391032882377,0.008252148915522513,0.47,0.13983730210835346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShareGPT,kwt,0.07289493569929618,0.00688211259432137,0.0012011293620941548,0.003440546862659789,0.32,0.2411716164695099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
